c1_NODE_HASH, c1_NODE_TEXT, c2_NODE_HASH, c2_NODE_TEXT, c3_NODE_HASH, c3_NODE_TEXT, r1_EDGE_DEDUPLICATION_HASH, r2_EDGE_DEDUPLICATION_HASH, r3_EDGE_DEDUPLICATION_HASH,
3666207389," ""drugs""",68112845," ""weight gain""",682318805," ""obesity""",1262776602,2004026301,4169277800,
3744357340," ""supplementation""",68112845," ""weight gain""",682318805," ""obesity""",46918526,2004026301,476621937,
2663068228," ""SSBs""",68112845," ""weight gain""",682318805," ""obesity""",2700742005,2004026301,1916483499,
345399843," ""energy expenditure""",68112845," ""weight gain""",682318805," ""obesity""",391369731,2004026301,523120255,
3470950949," ""atypical antipsychotics""",68112845," ""weight gain""",682318805," ""obesity""",2254449727,2004026301,2952899823,
3666207389," ""drugs""",894312745," ""pregnancy""",682318805," ""obesity""",3481470329,1147075771,4169277800,
2722833611," ""cancer""",346819859," ""therapy""",682318805," ""obesity""",4294932598,3933171848,2592319389,
3020753394," ""blood pressure""",346819859," ""therapy""",682318805," ""obesity""",238998602,3933171848,3505272843,
4272470723," ""organs""",346819859," ""therapy""",682318805," ""obesity""",1063375034,3933171848,2083864987,
1032542610," ""food intake""",132543074," ""dopamine""",682318805," ""obesity""",1885764606,3138587059,2358579000,
3666207389," ""drugs""",132543074," ""dopamine""",682318805," ""obesity""",1215122375,3138587059,4169277800,
3666207389," ""drugs""",132543074," ""dopamine""",682318805," ""obesity""",2780168825,3138587059,4169277800,
406830169," ""inflammation""",345399843," ""energy expenditure""",682318805," ""obesity""",788197072,3597509822,1443211476,
1032542610," ""food intake""",345399843," ""energy expenditure""",682318805," ""obesity""",1526114106,3597509822,2358579000,
3666207389," ""drugs""",345399843," ""energy expenditure""",682318805," ""obesity""",1520191719,3597509822,4169277800,
406830169," ""inflammation""",345399843," ""energy expenditure""",682318805," ""obesity""",788197072,3597509822,4090725306,
3167310279," ""the hypothalamus""",345399843," ""energy expenditure""",682318805," ""obesity""",3459805708,3597509822,2632696630,
2970547364," ""policies""",2830707368," ""parents""",682318805," ""obesity""",2591657524,3194064019,971959683,
1403136294," ""hormone""",2932121370," ""action""",682318805," ""obesity""",4006001002,748606080,4242857657,
3020753394," ""blood pressure""",2932121370," ""action""",682318805," ""obesity""",622870875,748606080,3505272843,
3666207389," ""drugs""",2932121370," ""action""",682318805," ""obesity""",1178731476,748606080,4169277800,
1259166813," ""curriculum""",4274087796," ""school-based interventions""",682318805," ""obesity""",1087432637,1118202361,119425005,
2722833611," ""cancer""",4236757673," ""stress""",682318805," ""obesity""",1618575571,2399149181,2592319389,
1497314483," ""habits""",328316595," ""behaviors""",682318805," ""obesity""",2605879669,2125643516,727019507,
3666207389," ""drugs""",328316595," ""behaviors""",682318805," ""obesity""",3444755558,2125643516,4169277800,
2722833611," ""cancer""",2012021972," ""cytokine""",682318805," ""obesity""",3350749978,3629196951,2592319389,
406830169," ""inflammation""",2012021972," ""cytokine""",682318805," ""obesity""",385879562,3629196951,1443211476,
406830169," ""inflammation""",2012021972," ""cytokine""",682318805," ""obesity""",1241366813,3629196951,1443211476,
2386118488," ""asthma""",2012021972," ""cytokine""",682318805," ""obesity""",3094426272,3629196951,1427769431,
3666207389," ""drugs""",2012021972," ""cytokine""",682318805," ""obesity""",3912401518,3629196951,4169277800,
209558823," ""secretion""",2012021972," ""cytokine""",682318805," ""obesity""",1216502707,3629196951,663293199,
406830169," ""inflammation""",2012021972," ""cytokine""",682318805," ""obesity""",385879562,3629196951,4090725306,
406830169," ""inflammation""",2012021972," ""cytokine""",682318805," ""obesity""",1241366813,3629196951,4090725306,
1470785763," ""adipokines""",902412751," ""adipose tissue""",682318805," ""obesity""",624242141,1785825419,241611092,
1403136294," ""hormone""",761929756," ""insulin""",682318805," ""obesity""",1763198236,1127646831,4242857657,
1403136294," ""hormone""",761929756," ""insulin""",682318805," ""obesity""",1407443040,1127646831,4242857657,
3607169354," ""HF""",761929756," ""insulin""",682318805," ""obesity""",3296381841,1127646831,1579749767,
406830169," ""inflammation""",761929756," ""insulin""",682318805," ""obesity""",3364959176,1127646831,1443211476,
406830169," ""inflammation""",761929756," ""insulin""",682318805," ""obesity""",3636189969,1127646831,1443211476,
3087657453," ""insulin sensitivity""",761929756," ""insulin""",682318805," ""obesity""",1957331917,1127646831,250690347,
3087657453," ""insulin sensitivity""",761929756," ""insulin""",682318805," ""obesity""",1166448725,1127646831,250690347,
1032542610," ""food intake""",761929756," ""insulin""",682318805," ""obesity""",2077257107,1127646831,2358579000,
3020753394," ""blood pressure""",761929756," ""insulin""",682318805," ""obesity""",3711187208,1127646831,3505272843,
2617968022," ""protection against diet""",761929756," ""insulin""",682318805," ""obesity""",3461924788,1127646831,114651346,
4086928548," ""mutations""",761929756," ""insulin""",682318805," ""obesity""",381386013,1127646831,243264334,
3225764552," ""sleep""",761929756," ""insulin""",682318805," ""obesity""",1796603547,1127646831,617311552,
3666207389," ""drugs""",761929756," ""insulin""",682318805," ""obesity""",275822700,1127646831,4169277800,
209558823," ""secretion""",761929756," ""insulin""",682318805," ""obesity""",608359874,1127646831,663293199,
209558823," ""secretion""",761929756," ""insulin""",682318805," ""obesity""",1093226209,1127646831,663293199,
2637380529," ""FFA""",761929756," ""insulin""",682318805," ""obesity""",1145169801,1127646831,2678951886,
1470785763," ""adipokines""",761929756," ""insulin""",682318805," ""obesity""",4180536859,1127646831,241611092,
406830169," ""inflammation""",761929756," ""insulin""",682318805," ""obesity""",3364959176,1127646831,4090725306,
406830169," ""inflammation""",761929756," ""insulin""",682318805," ""obesity""",3636189969,1127646831,4090725306,
4133766740," ""glucose tolerance""",761929756," ""insulin""",682318805," ""obesity""",41275752,1127646831,2241135030,
1652479462," ""adipocyte hypertrophy""",761929756," ""insulin""",682318805," ""obesity""",311778948,1127646831,1941118684,
3119260980," ""high fructose consumption""",761929756," ""insulin""",682318805," ""obesity""",3744836717,1127646831,3330925716,
131958590," ""inflammatory responses""",761929756," ""insulin""",682318805," ""obesity""",2147141394,1127646831,3871775838,
1403136294," ""hormone""",1907822168," ""energy""",682318805," ""obesity""",3331045843,814725726,4242857657,
594078411," ""appetite""",1907822168," ""energy""",682318805," ""obesity""",3140224165,814725726,3758463279,
1032542610," ""food intake""",1907822168," ""energy""",682318805," ""obesity""",3215110395,814725726,2358579000,
1032542610," ""food intake""",344469546," ""practices""",682318805," ""obesity""",2800595845,3173131325,2358579000,
3225764552," ""sleep""",344469546," ""practices""",682318805," ""obesity""",4029743579,3173131325,617311552,
2970547364," ""policies""",2830707368," ""parents""",682318805," ""obesity""",2591657524,219639483,971959683,
1032542610," ""food intake""",2970547364," ""policies""",682318805," ""obesity""",1960125774,3652056934,2358579000,
2722833611," ""cancer""",314046995," ""diabetes""",682318805," ""obesity""",4030184097,1184555025,2592319389,
4086928548," ""mutations""",314046995," ""diabetes""",682318805," ""obesity""",11288689,1184555025,243264334,
3666207389," ""drugs""",314046995," ""diabetes""",682318805," ""obesity""",2802358135,1184555025,4169277800,
1497314483," ""habits""",328316595," ""behaviors""",682318805," ""obesity""",2605879669,1672838076,727019507,
3666207389," ""drugs""",328316595," ""behaviors""",682318805," ""obesity""",3444755558,1672838076,4169277800,
3990625540," ""Interventions""",1215165119," ""effectiveness""",682318805," ""obesity""",183610162,2956598635,3683039175,
2722833611," ""cancer""",1824616532," ""chemical""",682318805," ""obesity""",131365217,1986872970,2592319389,
1403136294," ""hormone""",761929756," ""insulin""",682318805," ""obesity""",1763198236,319363757,4242857657,
1403136294," ""hormone""",761929756," ""insulin""",682318805," ""obesity""",1407443040,319363757,4242857657,
3607169354," ""HF""",761929756," ""insulin""",682318805," ""obesity""",3296381841,319363757,1579749767,
406830169," ""inflammation""",761929756," ""insulin""",682318805," ""obesity""",3364959176,319363757,1443211476,
406830169," ""inflammation""",761929756," ""insulin""",682318805," ""obesity""",3636189969,319363757,1443211476,
3087657453," ""insulin sensitivity""",761929756," ""insulin""",682318805," ""obesity""",1957331917,319363757,250690347,
3087657453," ""insulin sensitivity""",761929756," ""insulin""",682318805," ""obesity""",1166448725,319363757,250690347,
1032542610," ""food intake""",761929756," ""insulin""",682318805," ""obesity""",2077257107,319363757,2358579000,
3020753394," ""blood pressure""",761929756," ""insulin""",682318805," ""obesity""",3711187208,319363757,3505272843,
2617968022," ""protection against diet""",761929756," ""insulin""",682318805," ""obesity""",3461924788,319363757,114651346,
4086928548," ""mutations""",761929756," ""insulin""",682318805," ""obesity""",381386013,319363757,243264334,
3225764552," ""sleep""",761929756," ""insulin""",682318805," ""obesity""",1796603547,319363757,617311552,
3666207389," ""drugs""",761929756," ""insulin""",682318805," ""obesity""",275822700,319363757,4169277800,
209558823," ""secretion""",761929756," ""insulin""",682318805," ""obesity""",608359874,319363757,663293199,
209558823," ""secretion""",761929756," ""insulin""",682318805," ""obesity""",1093226209,319363757,663293199,
2637380529," ""FFA""",761929756," ""insulin""",682318805," ""obesity""",1145169801,319363757,2678951886,
1470785763," ""adipokines""",761929756," ""insulin""",682318805," ""obesity""",4180536859,319363757,241611092,
406830169," ""inflammation""",761929756," ""insulin""",682318805," ""obesity""",3364959176,319363757,4090725306,
406830169," ""inflammation""",761929756," ""insulin""",682318805," ""obesity""",3636189969,319363757,4090725306,
4133766740," ""glucose tolerance""",761929756," ""insulin""",682318805," ""obesity""",41275752,319363757,2241135030,
1652479462," ""adipocyte hypertrophy""",761929756," ""insulin""",682318805," ""obesity""",311778948,319363757,1941118684,
3119260980," ""high fructose consumption""",761929756," ""insulin""",682318805," ""obesity""",3744836717,319363757,3330925716,
131958590," ""inflammatory responses""",761929756," ""insulin""",682318805," ""obesity""",2147141394,319363757,3871775838,
1403136294," ""hormone""",1032542610," ""food intake""",682318805," ""obesity""",1584012801,1055065279,4242857657,
1403136294," ""hormone""",1032542610," ""food intake""",682318805," ""obesity""",3454580024,1055065279,4242857657,
594078411," ""appetite""",1032542610," ""food intake""",682318805," ""obesity""",619023081,1055065279,3758463279,
3225764552," ""sleep""",1032542610," ""food intake""",682318805," ""obesity""",65040045,1055065279,617311552,
2291575498," ""nutrition""",1032542610," ""food intake""",682318805," ""obesity""",3680719056,1055065279,2095954936,
2291575498," ""nutrition""",1032542610," ""food intake""",682318805," ""obesity""",3680719056,1055065279,3464705242,
3167310279," ""the hypothalamus""",1032542610," ""food intake""",682318805," ""obesity""",2940786302,1055065279,2632696630,
2970547364," ""policies""",1032542610," ""food intake""",682318805," ""obesity""",307936718,1055065279,971959683,
3087657453," ""insulin sensitivity""",2067271236," ""leptin""",682318805," ""obesity""",4121127715,2320428542,250690347,
209558823," ""secretion""",2067271236," ""leptin""",682318805," ""obesity""",3510022104,2320428542,663293199,
3087657453," ""insulin sensitivity""",2067271236," ""leptin""",682318805," ""obesity""",4121127715,1310808762,250690347,
209558823," ""secretion""",2067271236," ""leptin""",682318805," ""obesity""",3510022104,1310808762,663293199,
1032542610," ""food intake""",2672087149," ""diet""",682318805," ""obesity""",3010221221,4227337044,2358579000,
1032542610," ""food intake""",2672087149," ""diet""",682318805," ""obesity""",3010221221,1160168306,2358579000,
3699479248," ""phosphorylation""",863695284," ""cascade""",3523889641," ""intracellular calcium""",231808278,2490845553,395588354,
3255635864," ""receptor""",863695284," ""cascade""",3523889641," ""intracellular calcium""",922084912,2490845553,3672545352,
3255635864," ""receptor""",1588587528," ""glutamate""",3523889641," ""intracellular calcium""",3298502307,59060806,3672545352,
730608345," ""hypoxia""",400486952," ""Notch""",2510285503," ""stem""",3681995542,3644893386,3561395767,
2672087149," ""diet""",406830169," ""inflammation""",1001425936," ""the microbiota""",3636918083,4087196163,2568640346,
1875434613," ""pancreatic beta-cells""",761929756," ""insulin""",1857284563," ""insulin deficiency""",2743664786,317210012,1868093720,
1018545422," ""P. vivax""",328525003," ""P. falciparum""",36242825," ""severe malaria""",436363202,2366809968,2468197276,
761929756," ""insulin""",3666207389," ""drugs""",401980934," ""the renin-angiotensin-aldosterone system""",1139311420,3336662360,3954777588,
3264328281," ""exercise""",1334763769," ""IGF-1""",1119641658," ""glucose uptake""",1562088194,3953983756,2048906824,
246470201," ""adiponectin""",2165413056," ""AMPK""",1119641658," ""glucose uptake""",1709239360,4066315243,1676668459,
1787409309," ""metformin""",2165413056," ""AMPK""",1119641658," ""glucose uptake""",3912132250,4066315243,2873539722,
1787409309," ""metformin""",2165413056," ""AMPK""",1119641658," ""glucose uptake""",2269122753,4066315243,2873539722,
1787409309," ""metformin""",2165413056," ""AMPK""",1119641658," ""glucose uptake""",3912132250,4066315243,684467941,
1787409309," ""metformin""",2165413056," ""AMPK""",1119641658," ""glucose uptake""",2269122753,4066315243,684467941,
2067271236," ""leptin""",2165413056," ""AMPK""",1119641658," ""glucose uptake""",2715050985,4066315243,2235533417,
3264328281," ""exercise""",2165413056," ""AMPK""",1119641658," ""glucose uptake""",1730142998,4066315243,2048906824,
2067271236," ""leptin""",2165413056," ""AMPK""",1119641658," ""glucose uptake""",2715050985,4066315243,528661234,
246470201," ""adiponectin""",761929756," ""insulin""",1119641658," ""glucose uptake""",4294583905,4119333979,1676668459,
246470201," ""adiponectin""",761929756," ""insulin""",1119641658," ""glucose uptake""",3535208415,4119333979,1676668459,
1787409309," ""metformin""",761929756," ""insulin""",1119641658," ""glucose uptake""",2732567243,4119333979,2873539722,
